code_challenge_score,technical_interview_score,approved_by_the_code_challenge,approved_by_the_technical_interview,approved_in_both_tests,country_key,candidate_key,technology_key,seniority_key,date_key
2,10,False,True,False,84,31049,23,6,20200823
2,3,False,False,False,237,31050,19,4,20200614
7,2,True,False,False,31,31051,21,6,20220426
6,10,False,True,False,169,31052,13,3,20210707
4,8,False,True,False,137,31053,12,1,20180415
0,7,False,True,False,186,31054,15,1,20190719
7,8,True,True,True,57,31055,17,6,20190819
10,3,True,False,False,154,31056,5,2,20210917
7,9,True,True,True,241,31057,12,6,20190329
4,1,False,False,False,16,31058,23,4,20191010
9,0,True,False,False,106,31059,18,4,20211122
3,0,False,False,False,177,31060,13,3,20190729
10,2,True,False,False,62,31061,15,6,20180119
2,5,False,False,False,123,31062,22,5,20210905
3,3,False,False,False,92,31063,8,7,20180216
6,8,False,True,False,153,31064,6,5,20210116
4,8,False,True,False,56,31065,18,5,20210629
6,4,False,False,False,189,31066,16,5,20220408
7,4,True,False,False,185,31067,4,1,20220328
1,3,False,False,False,183,31068,21,1,20220311
4,2,False,False,False,76,31069,2,7,20190304
7,10,True,True,True,127,31070,13,3,20200716
8,10,True,True,True,60,31071,6,6,20190731
3,8,False,True,False,113,31072,15,5,20201202
8,3,True,False,False,175,31073,6,7,20210704
4,1,False,False,False,72,31074,4,6,20180205
7,2,True,False,False,185,31075,8,1,20211119
8,2,True,False,False,199,31076,11,5,20190927
8,7,True,True,True,6,31077,2,7,20190405
7,0,True,False,False,76,31078,5,3,20210212
2,6,False,False,False,158,31079,19,2,20220420
8,0,True,False,False,18,31080,14,7,20180914
0,6,False,False,False,104,31081,4,1,20190104
5,8,False,True,False,45,31082,4,3,20190209
10,9,True,True,True,150,31083,4,2,20200709
6,8,False,True,False,241,31084,17,4,20180406
4,2,False,False,False,99,31085,19,5,20220616
2,8,False,True,False,109,31086,1,3,20210831
1,7,False,True,False,71,31087,4,1,20210210
5,0,False,False,False,224,31088,7,5,20190614
5,0,False,False,False,62,31089,13,2,20191107
6,2,False,False,False,25,31090,18,6,20201104
3,5,False,False,False,3,31091,3,6,20211120
9,7,True,True,True,61,31092,2,6,20200309
8,2,True,False,False,205,31093,5,6,20200915
4,7,False,True,False,213,31094,17,4,20191129
9,3,True,False,False,77,31095,18,3,20220219
10,4,True,False,False,159,31096,20,4,20200113
7,1,True,False,False,162,31097,8,3,20210410
10,4,True,False,False,77,31098,13,4,20201124
4,1,False,False,False,11,31099,7,2,20201201
9,10,True,True,True,133,31100,21,5,20211107
0,10,False,True,False,144,31101,21,6,20180308
7,8,True,True,True,101,31102,13,1,20200307
7,1,True,False,False,73,31103,8,1,20200601
7,7,True,True,True,213,31104,12,3,20180817
9,6,True,False,False,70,31105,10,6,20190217
7,5,True,False,False,126,31106,3,3,20180908
4,3,False,False,False,208,31107,12,4,20220619
3,3,False,False,False,40,31108,20,5,20200501
5,5,False,False,False,19,31109,9,7,20180424
7,0,True,False,False,113,31110,18,6,20180827
4,0,False,False,False,7,31111,8,5,20180606
5,0,False,False,False,191,31112,11,5,20200512
5,10,False,True,False,125,31113,12,4,20191011
1,0,False,False,False,159,31114,8,7,20180123
10,10,True,True,True,94,31115,16,7,20200501
4,6,False,False,False,38,31116,14,5,20201017
2,5,False,False,False,140,31117,2,2,20211117
6,6,False,False,False,233,31118,4,5,20210501
5,8,False,True,False,76,31119,15,1,20180520
7,2,True,False,False,130,31120,3,7,20190625
7,0,True,False,False,232,31121,14,1,20181020
10,3,True,False,False,8,31122,11,2,20200110
10,0,True,False,False,26,31123,19,5,20190718
1,5,False,False,False,238,31124,23,6,20190825
0,8,False,True,False,212,31125,13,3,20190927
0,7,False,True,False,93,31126,24,7,20220411
2,9,False,True,False,73,31127,1,5,20181024
8,8,True,True,True,140,31128,1,5,20200128
3,2,False,False,False,160,31129,9,4,20220506
3,2,False,False,False,35,31130,13,7,20210608
6,3,False,False,False,237,31131,21,2,20190219
0,1,False,False,False,229,31132,19,3,20220217
10,9,True,True,True,67,31133,7,4,20220323
0,1,False,False,False,10,31134,6,1,20200402
1,3,False,False,False,78,31135,8,4,20190529
10,9,True,True,True,137,31136,13,3,20210517
4,7,False,True,False,125,31137,17,3,20200127
3,3,False,False,False,138,31138,3,5,20201127
4,9,False,True,False,188,31139,24,3,20220411
1,3,False,False,False,45,31140,17,5,20211111
4,9,False,True,False,60,31141,14,4,20220212
9,1,True,False,False,48,31142,18,3,20200831
6,2,False,False,False,209,31143,17,6,20210419
0,1,False,False,False,142,31144,9,6,20200123
10,2,True,False,False,52,31145,24,5,20210602
8,8,True,True,True,233,31146,21,2,20200726
7,2,True,False,False,60,31147,9,4,20210701
2,2,False,False,False,220,31148,14,5,20181212
6,8,False,True,False,57,31149,3,7,20191115
8,7,True,True,True,24,31150,4,7,20181005
7,6,True,False,False,199,31151,9,5,20201212
0,0,False,False,False,40,31152,5,6,20191222
7,2,True,False,False,145,31153,1,7,20191031
6,7,False,True,False,138,31154,19,6,20210721
4,9,False,True,False,135,31155,23,1,20211218
3,7,False,True,False,1,31156,13,2,20180720
2,5,False,False,False,216,31157,7,7,20201029
0,4,False,False,False,25,31158,5,7,20180805
4,1,False,False,False,60,31159,24,5,20220613
9,6,True,False,False,125,31160,3,3,20181010
5,1,False,False,False,135,31161,22,4,20220128
5,10,False,True,False,137,31162,13,1,20180404
7,7,True,True,True,126,31163,2,7,20200928
8,7,True,True,True,112,31164,1,3,20191112
0,2,False,False,False,63,31165,16,1,20220210
3,9,False,True,False,213,31166,17,3,20210605
0,5,False,False,False,232,31167,1,5,20180511
2,3,False,False,False,132,31168,11,1,20210708
6,4,False,False,False,106,31169,7,5,20210614
3,7,False,True,False,145,31170,1,4,20190711
0,6,False,False,False,52,31171,24,1,20200518
2,8,False,True,False,3,31172,13,4,20201025
5,2,False,False,False,105,31173,4,7,20220612
0,3,False,False,False,15,31174,8,6,20190617
0,5,False,False,False,125,31175,24,1,20180813
8,10,True,True,True,183,31176,15,3,20220316
6,6,False,False,False,193,31177,2,5,20190306
8,3,True,False,False,134,31178,12,4,20190526
10,7,True,True,True,105,31179,9,1,20200416
8,9,True,True,True,91,31180,5,2,20210912
8,1,True,False,False,175,31181,14,2,20200321
1,8,False,True,False,16,31182,6,6,20200604
2,1,False,False,False,244,31183,4,3,20180623
1,6,False,False,False,117,31184,19,2,20220519
3,9,False,True,False,77,31185,19,1,20200523
0,10,False,True,False,39,31186,8,3,20210204
9,10,True,True,True,120,31187,9,2,20220617
0,1,False,False,False,34,31188,4,7,20180312
5,6,False,False,False,175,31189,8,6,20201125
9,6,True,False,False,74,31190,15,4,20200605
0,10,False,True,False,138,31191,13,1,20190507
8,9,True,True,True,89,31192,2,5,20210517
9,1,True,False,False,131,31193,13,5,20200909
7,8,True,True,True,213,31194,1,6,20180404
2,3,False,False,False,26,31195,23,2,20180228
9,6,True,False,False,232,31196,12,7,20190830
9,9,True,True,True,62,31197,13,3,20210301
4,3,False,False,False,212,31198,16,2,20200711
4,6,False,False,False,68,31199,8,2,20200706
10,3,True,False,False,192,31200,4,4,20200525
8,5,True,False,False,216,31201,13,1,20190403
9,9,True,True,True,4,31202,6,1,20190723
8,3,True,False,False,92,31203,9,3,20200801
2,9,False,True,False,200,31204,13,6,20180830
8,0,True,False,False,127,31205,15,5,20210524
6,7,False,True,False,58,31206,15,1,20180925
4,0,False,False,False,44,31207,4,6,20210125
1,3,False,False,False,104,31208,12,2,20220315
0,3,False,False,False,77,31209,21,4,20180110
4,7,False,True,False,214,31210,10,3,20180514
5,3,False,False,False,236,31211,24,2,20200529
6,3,False,False,False,218,31212,24,1,20190515
1,8,False,True,False,127,31213,21,3,20220425
7,2,True,False,False,213,31214,17,4,20200418
9,7,True,True,True,43,31215,15,5,20220514
5,5,False,False,False,54,31216,4,4,20190815
10,2,True,False,False,212,31217,12,2,20200927
6,3,False,False,False,9,31218,1,5,20190521
5,9,False,True,False,193,31219,12,7,20180224
8,9,True,True,True,52,31220,14,7,20211104
7,9,True,True,True,227,31221,13,2,20220417
0,3,False,False,False,178,31222,21,4,20190717
5,8,False,True,False,25,31223,11,6,20220324
5,6,False,False,False,27,31224,16,2,20211004
4,7,False,True,False,29,31225,21,3,20190825
0,9,False,True,False,133,31226,15,4,20220522
1,10,False,True,False,44,31227,6,1,20220331
10,5,True,False,False,95,31228,6,4,20211001
9,6,True,False,False,221,31229,10,6,20200409
10,6,True,False,False,4,31230,5,5,20201219
7,8,True,True,True,97,31231,15,6,20190524
7,10,True,True,True,49,31232,18,4,20201002
1,6,False,False,False,104,31233,18,7,20210629
0,3,False,False,False,67,31234,22,2,20190908
3,2,False,False,False,143,31235,4,3,20210826
5,4,False,False,False,168,31236,19,4,20180404
9,0,True,False,False,68,31237,11,3,20210208
2,0,False,False,False,127,31238,19,3,20180509
1,6,False,False,False,144,31239,22,4,20180529
3,5,False,False,False,44,31240,3,4,20200319
6,5,False,False,False,225,31241,16,1,20201211
7,4,True,False,False,234,31242,13,1,20220330
7,9,True,True,True,167,31243,8,5,20220320
4,0,False,False,False,140,31244,13,4,20200813
7,10,True,True,True,243,31245,23,7,20210711
0,6,False,False,False,164,31246,7,2,20190724
5,2,False,False,False,215,31247,21,2,20220601
7,1,True,False,False,79,31248,2,5,20190330
5,1,False,False,False,5,31249,18,3,20180127
3,1,False,False,False,88,31250,13,6,20180825
4,2,False,False,False,197,31251,8,1,20210124
2,4,False,False,False,121,31252,6,6,20190420
8,9,True,True,True,148,31253,6,6,20190105
10,9,True,True,True,236,31254,19,3,20220418
8,4,True,False,False,237,31255,11,2,20190928
2,4,False,False,False,198,31256,16,2,20210430
8,6,True,False,False,135,31257,5,1,20200203
3,3,False,False,False,202,31258,13,7,20210219
5,1,False,False,False,6,31259,17,6,20180613
0,10,False,True,False,186,31260,11,4,20200913
10,8,True,True,True,190,31261,2,6,20200306
9,2,True,False,False,136,31262,21,7,20210309
10,7,True,True,True,154,31263,11,6,20180219
9,4,True,False,False,65,31264,18,2,20180104
2,1,False,False,False,44,31265,2,2,20211010
9,9,True,True,True,231,31266,9,3,20201230
0,6,False,False,False,62,31267,1,1,20190402
7,7,True,True,True,153,31268,17,2,20200806
9,1,True,False,False,225,31269,8,3,20210313
7,9,True,True,True,64,31270,24,6,20220212
5,2,False,False,False,1,31271,14,3,20210928
1,8,False,True,False,237,31272,1,6,20191102
1,10,False,True,False,213,31273,13,4,20201109
9,8,True,True,True,156,31274,24,5,20210112
3,9,False,True,False,139,31275,23,1,20200810
0,2,False,False,False,204,31276,23,5,20211227
9,5,True,False,False,232,31277,11,2,20220621
1,10,False,True,False,125,31278,1,7,20181023
3,4,False,False,False,174,31279,10,7,20180513
5,10,False,True,False,145,31280,12,3,20200223
0,7,False,True,False,230,31281,18,5,20211010
3,4,False,False,False,116,31282,23,7,20200802
8,7,True,True,True,131,31283,11,1,20220206
8,4,True,False,False,229,31284,21,2,20191216
1,4,False,False,False,189,31285,12,1,20180705
6,4,False,False,False,17,31286,15,4,20190805
8,10,True,True,True,183,31287,22,5,20200927
3,4,False,False,False,56,31288,13,7,20211203
2,3,False,False,False,159,31289,9,7,20190909
1,10,False,True,False,17,31290,7,1,20181218
0,3,False,False,False,198,31291,4,5,20201104
3,7,False,True,False,121,31292,2,7,20220616
8,1,True,False,False,3,31293,8,4,20191022
2,2,False,False,False,192,31294,24,2,20190302
4,8,False,True,False,45,31295,9,7,20220422
9,5,True,False,False,191,31296,6,1,20201203
4,9,False,True,False,93,31297,8,5,20200903
0,6,False,False,False,113,31298,20,4,20181201
2,4,False,False,False,160,31299,18,5,20180202
4,8,False,True,False,10,31300,2,2,20210721
5,9,False,True,False,159,31301,17,6,20191011
9,4,True,False,False,38,31302,8,6,20210329
4,6,False,False,False,153,31303,17,1,20210811
4,7,False,True,False,128,31304,9,5,20190224
10,10,True,True,True,148,31305,18,7,20180715
3,9,False,True,False,83,31306,8,1,20180608
8,9,True,True,True,101,31307,13,2,20200702
7,10,True,True,True,136,31308,1,4,20220606
1,2,False,False,False,215,31309,1,2,20211013
6,1,False,False,False,5,31310,2,4,20220101
8,1,True,False,False,203,31311,16,2,20190516
6,8,False,True,False,27,31312,18,2,20201005
7,5,True,False,False,8,31313,13,6,20180227
2,2,False,False,False,208,31314,7,4,20200814
0,10,False,True,False,148,31315,17,6,20220617
6,10,False,True,False,162,31316,13,7,20200102
1,6,False,False,False,181,31317,7,7,20210710
8,9,True,True,True,213,31318,2,5,20191012
9,8,True,True,True,123,31319,5,5,20180925
1,8,False,True,False,132,31320,16,3,20220511
9,8,True,True,True,231,31321,18,5,20210305
5,2,False,False,False,123,31322,2,7,20200426
5,5,False,False,False,50,31323,8,2,20180206
8,10,True,True,True,18,31324,15,4,20220314
10,1,True,False,False,29,31325,24,3,20180413
2,7,False,True,False,37,31326,7,6,20180708
5,1,False,False,False,88,31327,20,6,20190531
7,10,True,True,True,96,31328,8,2,20180603
8,7,True,True,True,113,31329,19,2,20210223
3,5,False,False,False,240,31330,13,4,20210428
4,0,False,False,False,177,31331,20,4,20191209
9,3,True,False,False,214,31332,13,1,20210109
9,9,True,True,True,103,31333,5,5,20190301
9,7,True,True,True,17,31334,6,1,20211017
5,4,False,False,False,189,31335,20,5,20220120
0,4,False,False,False,103,31336,11,5,20220409
0,4,False,False,False,201,31337,5,5,20201118
10,6,True,False,False,5,31338,14,1,20200610
6,2,False,False,False,99,31339,8,2,20200125
7,9,True,True,True,232,31340,24,1,20190529
1,10,False,True,False,87,31341,20,3,20180214
10,6,True,False,False,65,31342,13,3,20220418
2,5,False,False,False,179,31343,2,6,20220119
6,0,False,False,False,203,31344,14,6,20200830
10,10,True,True,True,19,31345,1,3,20200808
2,4,False,False,False,226,31346,12,6,20211019
10,5,True,False,False,120,31347,17,3,20190709
8,2,True,False,False,225,31348,6,1,20201126
3,1,False,False,False,188,31349,17,6,20210804
5,3,False,False,False,220,31350,8,3,20181221
1,0,False,False,False,215,31351,14,6,20191105
5,3,False,False,False,115,31352,9,1,20211028
8,8,True,True,True,192,31353,21,5,20200601
8,1,True,False,False,64,31354,3,4,20180727
9,2,True,False,False,213,31355,19,4,20220310
2,5,False,False,False,96,31356,24,5,20180820
8,6,True,False,False,42,31357,22,1,20190405
1,0,False,False,False,117,31358,17,2,20210923
3,4,False,False,False,64,31359,19,3,20220508
5,8,False,True,False,177,31360,1,6,20210718
0,7,False,True,False,81,31361,17,2,20180629
6,3,False,False,False,56,31362,6,2,20210109
7,7,True,True,True,77,31363,3,1,20190914
7,2,True,False,False,85,31364,18,1,20180414
6,0,False,False,False,158,31365,22,1,20190702
5,4,False,False,False,196,31366,5,1,20210809
10,1,True,False,False,196,31367,10,1,20190901
6,2,False,False,False,138,31368,13,1,20211218
1,10,False,True,False,228,31369,8,2,20180519
3,1,False,False,False,182,31370,15,1,20190831
6,2,False,False,False,65,31371,22,1,20220516
3,8,False,True,False,135,31372,11,1,20180213
5,9,False,True,False,229,31373,1,2,20200423
9,2,True,False,False,219,31374,24,3,20200103
4,3,False,False,False,116,31375,16,5,20200908
3,10,False,True,False,107,31376,13,7,20180411
7,10,True,True,True,215,31377,6,1,20201206
9,5,True,False,False,97,31378,18,6,20180725
3,8,False,True,False,157,31379,5,6,20180411
7,10,True,True,True,143,31380,23,4,20210128
6,9,False,True,False,167,31381,18,4,20180728
1,8,False,True,False,143,31382,20,7,20201103
2,4,False,False,False,33,31383,14,1,20190820
4,9,False,True,False,174,31384,17,1,20200705
8,6,True,False,False,80,31385,8,1,20201120
5,1,False,False,False,66,31386,20,5,20180706
8,2,True,False,False,193,31387,2,6,20180413
3,0,False,False,False,240,31388,10,3,20200308
0,1,False,False,False,160,31389,8,7,20191228
7,7,True,True,True,30,31390,11,2,20180523
2,6,False,False,False,241,31391,13,1,20200620
6,7,False,True,False,143,31392,24,5,20190321
5,1,False,False,False,173,31393,17,7,20220623
10,5,True,False,False,21,31394,6,1,20180615
5,9,False,True,False,190,31395,11,3,20180805
0,3,False,False,False,29,31396,10,3,20210813
8,0,True,False,False,142,31397,13,3,20190522
1,7,False,True,False,165,31398,13,2,20190512
10,2,True,False,False,201,31399,13,7,20211225
2,5,False,False,False,58,31400,19,3,20180615
0,0,False,False,False,95,31401,4,4,20210508
3,7,False,True,False,189,31402,6,4,20190923
6,0,False,False,False,104,31403,8,5,20180721
1,3,False,False,False,3,31404,19,4,20200810
10,6,True,False,False,156,31405,13,2,20200830
8,8,True,True,True,6,31406,19,5,20190222
0,5,False,False,False,60,31407,15,1,20210731
9,5,True,False,False,135,31408,23,4,20210405
4,5,False,False,False,117,31409,16,6,20180703
1,8,False,True,False,12,31410,20,5,20200814
5,4,False,False,False,203,31411,5,6,20201013
3,5,False,False,False,108,31412,5,3,20180528
9,2,True,False,False,80,31413,13,4,20190411
1,0,False,False,False,47,31414,2,6,20180616
3,2,False,False,False,242,31415,6,7,20191105
1,3,False,False,False,166,31416,24,4,20211231
0,2,False,False,False,98,31417,18,6,20211228
7,8,True,True,True,208,31418,13,6,20220514
5,9,False,True,False,210,31419,10,7,20220319
8,3,True,False,False,42,31420,20,3,20210312
9,10,True,True,True,71,31421,22,1,20211108
5,7,False,True,False,184,31422,14,5,20180416
1,7,False,True,False,139,31423,1,7,20200411
10,3,True,False,False,15,31424,3,6,20210104
2,1,False,False,False,138,31425,9,5,20190422
8,4,True,False,False,155,31426,23,6,20220101
0,6,False,False,False,223,31427,11,5,20181215
7,4,True,False,False,207,31428,17,3,20190423
8,0,True,False,False,112,31429,16,5,20210918
2,7,False,True,False,56,31430,8,5,20200124
4,3,False,False,False,202,31431,3,6,20200222
9,10,True,True,True,120,31432,20,1,20190829
7,2,True,False,False,20,31433,7,1,20180917
4,10,False,True,False,82,31434,20,6,20180117
4,4,False,False,False,116,31435,21,1,20220501
2,1,False,False,False,1,31436,14,5,20220626
0,7,False,True,False,80,31437,14,6,20190817
5,8,False,True,False,169,31438,1,3,20191213
4,1,False,False,False,27,31439,16,6,20180124
5,2,False,False,False,78,31440,18,7,20210612
9,0,True,False,False,29,31441,8,5,20181019
1,6,False,False,False,74,31442,4,4,20220629
2,6,False,False,False,176,31443,21,7,20201104
8,9,True,True,True,36,31444,23,1,20200504
3,4,False,False,False,195,31445,18,1,20210717
6,10,False,True,False,44,31446,19,7,20210207
7,2,True,False,False,61,31447,17,4,20190602
1,1,False,False,False,242,31448,15,4,20200323
7,5,True,False,False,120,31449,5,2,20190705
6,2,False,False,False,134,31450,13,5,20180720
5,10,False,True,False,102,31451,8,7,20191229
5,0,False,False,False,131,31452,22,7,20201022
1,8,False,True,False,76,31453,6,6,20180725
10,0,True,False,False,231,31454,17,6,20180511
6,9,False,True,False,154,31455,20,2,20200321
8,7,True,True,True,154,31456,6,7,20180818
